subassembly,task,run,random_seed,total_requests,canceled_requests,incomplete_requests,completed_requests
array cable,none,1,1,1,0,0,1
blades,major repair,1,1,23,0,0,23
blades,major replacement,1,1,2,0,2,0
blades,minor repair,1,1,923,0,0,923
controls,major repair,1,1,94,0,0,94
controls,minor repair,1,1,693,0,0,693
electrical,major repair,1,1,34,0,0,34
electrical,major replacement,1,1,5,1,2,2
electrical,minor repair,1,1,700,0,0,700
gearbox,major repair,1,1,67,0,0,67
gearbox,major replacement,1,1,330,206,72,52
gearbox,minor repair,1,1,766,0,0,766
generator,major repair,1,1,618,0,0,618
generator,major replacement,1,1,81,18,32,31
generator,minor repair,1,1,947,0,0,947
heat_cool,major repair,1,1,13,0,0,13
heat_cool,minor repair,1,1,343,0,0,343
hub,major repair,1,1,62,0,0,62
hub,major replacement,1,1,4,0,2,2
hub,minor repair,1,1,337,0,0,337
main_bearing_failures,major replacement,1,1,12,0,0,12
main_bearing_maintenance,minor scheduled repair,1,1,1835,0,0,1835
oil,major repair,1,1,16,0,0,16
oil,minor repair,1,1,859,0,0,859
other,major repair,1,1,98,0,0,98
other,major replacement,1,1,2,0,1,1
other,minor repair,1,1,1718,0,0,1718
pitch,major repair,1,1,349,0,0,349
pitch,minor repair,1,1,1562,0,0,1562
power_supply,major repair,1,1,186,0,0,186
power_supply,major replacement,1,1,12,0,5,7
power_supply,minor repair,1,1,141,0,0,141
pump_motor,major repair,1,1,70,0,0,70
pump_motor,minor repair,1,1,548,0,0,548
relay,major repair,1,1,101,0,0,101
relay,major replacement,1,1,3,0,2,1
relay,minor repair,1,1,639,0,0,639
safety,major repair,1,1,7,0,0,7
safety,minor repair,1,1,663,0,0,663
sensors,major repair,1,1,160,0,0,160
sensors,minor repair,1,1,468,0,0,468
service_items,major repair,1,1,3,0,0,3
service_items,minor repair,1,1,242,0,0,242
tower_substructure,major repair,1,1,168,0,0,168
tower_substructure,minor repair,1,1,173,0,0,173
transformer,annual inspection,1,1,29,0,0,29
transformer,minor repair,1,1,8,0,0,8
xformer,major repair,1,1,6,0,0,6
xformer,major replacement,1,1,2,0,1,1
xformer,minor repair,1,1,100,0,0,100
yaw,major repair,1,1,16,0,0,16
yaw,major replacement,1,1,2,0,2,0
yaw,minor repair,1,1,323,0,0,323
blades,major repair,2,2,22,0,0,22
blades,minor repair,2,2,908,0,1,907
controls,major repair,2,2,105,0,0,105
controls,major replacement,2,2,2,0,0,2
controls,minor repair,2,2,645,0,0,645
electrical,major repair,2,2,34,0,0,34
electrical,major replacement,2,2,7,0,7,0
electrical,minor repair,2,2,729,0,0,729
gearbox,major repair,2,2,80,0,0,80
gearbox,major replacement,2,2,308,175,79,54
gearbox,minor repair,2,2,730,0,0,730
generator,major repair,2,2,637,0,1,636
generator,major replacement,2,2,95,28,36,31
generator,minor repair,2,2,969,1,0,968
heat_cool,major repair,2,2,10,0,0,10
heat_cool,minor repair,2,2,382,0,0,382
hub,major repair,2,2,82,0,0,82
hub,major replacement,2,2,2,0,0,2
hub,minor repair,2,2,341,0,0,341
main_bearing_failures,major replacement,2,2,11,0,0,11
main_bearing_maintenance,minor scheduled repair,2,2,1834,0,0,1834
oil,major repair,2,2,13,0,0,13
oil,minor repair,2,2,841,0,0,841
other,major repair,2,2,90,0,0,90
other,major replacement,2,2,1,0,0,1
other,minor repair,2,2,1709,0,0,1709
pitch,major repair,2,2,330,0,0,330
pitch,major replacement,2,2,1,0,0,1
pitch,minor repair,2,2,1538,0,1,1537
power_supply,major repair,2,2,144,0,0,144
power_supply,major replacement,2,2,11,1,8,2
power_supply,minor repair,2,2,143,0,0,143
pump_motor,major repair,2,2,80,0,0,80
pump_motor,minor repair,2,2,524,0,0,524
relay,major repair,2,2,100,0,0,100
relay,major replacement,2,2,1,0,0,1
relay,minor repair,2,2,688,0,0,688
safety,major repair,2,2,7,0,0,7
safety,minor repair,2,2,740,0,0,740
sensors,major repair,2,2,115,0,0,115
sensors,minor repair,2,2,456,0,0,456
service_items,major repair,2,2,2,0,0,2
service_items,minor repair,2,2,248,0,0,248
tower_substructure,major repair,2,2,181,0,0,181
tower_substructure,minor repair,2,2,185,0,0,185
transformer,annual inspection,2,2,29,0,0,29
transformer,minor repair,2,2,9,0,0,9
xformer,major repair,2,2,5,0,0,5
xformer,major replacement,2,2,2,0,1,1
xformer,minor repair,2,2,104,0,0,104
yaw,major repair,2,2,12,0,0,12
yaw,major replacement,2,2,3,0,2,1
yaw,minor repair,2,2,299,0,0,299
blades,major repair,3,3,18,0,0,18
blades,major replacement,3,3,2,0,1,1
blades,minor repair,3,3,916,0,1,915
controls,major repair,3,3,88,0,1,87
controls,major replacement,3,3,3,0,1,2
controls,minor repair,3,3,649,0,0,649
electrical,major repair,3,3,39,0,0,39
electrical,major replacement,3,3,1,0,1,0
electrical,minor repair,3,3,773,0,0,773
gearbox,major repair,3,3,63,0,0,63
gearbox,major replacement,3,3,288,169,69,50
gearbox,minor repair,3,3,716,1,0,715
generator,major repair,3,3,609,1,0,608
generator,major replacement,3,3,91,19,37,35
generator,minor repair,3,3,932,1,0,931
heat_cool,major repair,3,3,8,0,0,8
heat_cool,minor repair,3,3,350,0,0,350
hub,major repair,3,3,68,0,0,68
hub,major replacement,3,3,2,1,0,1
hub,minor repair,3,3,369,0,0,369
main_bearing_failures,major replacement,3,3,20,0,0,20
main_bearing_maintenance,minor scheduled repair,3,3,1835,0,0,1835
oil,major repair,3,3,15,0,0,15
oil,minor repair,3,3,804,0,0,804
other,major repair,3,3,97,0,0,97
other,major replacement,3,3,3,0,1,2
other,minor repair,3,3,1688,0,0,1688
pitch,major repair,3,3,321,0,0,321
pitch,major replacement,3,3,3,0,3,0
pitch,minor repair,3,3,1544,0,0,1544
power_supply,major repair,3,3,151,0,0,151
power_supply,major replacement,3,3,13,0,6,7
power_supply,minor repair,3,3,173,0,0,173
pump_motor,major repair,3,3,69,0,0,69
pump_motor,minor repair,3,3,545,0,0,545
relay,major repair,3,3,113,0,0,113
relay,major replacement,3,3,4,0,2,2
relay,minor repair,3,3,648,0,1,647
safety,major repair,3,3,12,0,0,12
safety,minor repair,3,3,633,0,0,633
sensors,major repair,3,3,147,0,0,147
sensors,minor repair,3,3,466,0,0,466
service_items,major repair,3,3,1,0,0,1
service_items,minor repair,3,3,220,0,0,220
tower_substructure,major repair,3,3,154,0,0,154
tower_substructure,minor repair,3,3,152,0,0,152
transformer,annual inspection,3,3,29,0,0,29
transformer,minor repair,3,3,9,0,0,9
xformer,major repair,3,3,7,0,0,7
xformer,major replacement,3,3,2,0,2,0
xformer,minor repair,3,3,101,0,0,101
yaw,major repair,3,3,10,0,0,10
yaw,minor repair,3,3,332,0,0,332
blades,major repair,4,4,12,0,0,12
blades,major replacement,4,4,3,0,0,3
blades,minor repair,4,4,909,0,0,909
controls,major repair,4,4,115,0,0,115
controls,major replacement,4,4,3,0,1,2
controls,minor repair,4,4,641,0,0,641
electrical,major repair,4,4,30,0,0,30
electrical,major replacement,4,4,6,0,2,4
electrical,minor repair,4,4,750,0,0,750
gearbox,major repair,4,4,76,0,0,76
gearbox,major replacement,4,4,293,170,74,49
gearbox,minor repair,4,4,754,1,0,753
generator,major repair,4,4,621,0,1,620
generator,major replacement,4,4,98,31,35,32
generator,minor repair,4,4,944,0,1,943
heat_cool,major repair,4,4,15,0,0,15
heat_cool,minor repair,4,4,369,0,0,369
hub,major repair,4,4,83,0,0,83
hub,major replacement,4,4,6,0,4,2
hub,minor repair,4,4,315,0,0,315
main_bearing_failures,major replacement,4,4,14,0,0,14
main_bearing_maintenance,minor scheduled repair,4,4,1833,0,0,1833
oil,major repair,4,4,17,0,0,17
oil,minor repair,4,4,748,0,0,748
other,major repair,4,4,85,0,0,85
other,major replacement,4,4,2,0,1,1
other,minor repair,4,4,1757,0,1,1756
pitch,major repair,4,4,372,0,1,371
pitch,major replacement,4,4,1,0,1,0
pitch,minor repair,4,4,1491,0,0,1491
power_supply,major repair,4,4,175,0,0,175
power_supply,major replacement,4,4,16,0,13,3
power_supply,minor repair,4,4,165,0,0,165
pump_motor,major repair,4,4,91,0,0,91
pump_motor,minor repair,4,4,530,0,0,530
relay,major repair,4,4,120,0,0,120
relay,major replacement,4,4,2,0,0,2
relay,minor repair,4,4,659,0,0,659
safety,major repair,4,4,9,0,0,9
safety,minor repair,4,4,713,0,0,713
sensors,major repair,4,4,143,0,0,143
sensors,minor repair,4,4,456,0,0,456
service_items,major repair,4,4,1,0,0,1
service_items,minor repair,4,4,226,0,0,226
tower_substructure,major repair,4,4,129,0,0,129
tower_substructure,minor repair,4,4,150,0,0,150
transformer,annual inspection,4,4,29,0,0,29
transformer,minor repair,4,4,7,0,0,7
xformer,major repair,4,4,6,0,0,6
xformer,minor repair,4,4,93,0,0,93
yaw,major repair,4,4,13,0,0,13
yaw,major replacement,4,4,2,0,2,0
yaw,minor repair,4,4,295,0,0,295
blades,major repair,5,5,23,0,0,23
blades,major replacement,5,5,2,0,0,2
blades,minor repair,5,5,938,0,0,938
controls,major repair,5,5,103,0,0,103
controls,major replacement,5,5,2,0,1,1
controls,minor repair,5,5,673,0,1,672
electrical,major repair,5,5,36,0,0,36
electrical,major replacement,5,5,5,0,0,5
electrical,minor repair,5,5,757,0,0,757
gearbox,major repair,5,5,74,0,0,74
gearbox,major replacement,5,5,302,177,75,50
gearbox,minor repair,5,5,747,0,0,747
generator,major repair,5,5,679,0,0,679
generator,major replacement,5,5,104,32,46,26
generator,minor repair,5,5,954,0,0,954
heat_cool,major repair,5,5,11,0,0,11
heat_cool,minor repair,5,5,356,0,0,356
hub,major repair,5,5,69,0,0,69
hub,major replacement,5,5,1,0,1,0
hub,minor repair,5,5,376,0,0,376
main_bearing_failures,major replacement,5,5,12,0,0,12
main_bearing_maintenance,minor scheduled repair,5,5,1837,0,0,1837
oil,major repair,5,5,16,0,0,16
oil,minor repair,5,5,785,0,0,785
other,major repair,5,5,93,0,0,93
other,major replacement,5,5,2,0,0,2
other,minor repair,5,5,1722,0,0,1722
pitch,major repair,5,5,355,0,0,355
pitch,major replacement,5,5,1,0,0,1
pitch,minor repair,5,5,1554,0,0,1554
power_supply,major repair,5,5,168,0,0,168
power_supply,major replacement,5,5,14,1,7,6
power_supply,minor repair,5,5,161,0,0,161
pump_motor,major repair,5,5,80,0,0,80
pump_motor,minor repair,5,5,509,0,0,509
relay,major repair,5,5,110,0,0,110
relay,major replacement,5,5,5,0,4,1
relay,minor repair,5,5,638,0,0,638
safety,major repair,5,5,7,0,0,7
safety,minor repair,5,5,640,0,1,639
sensors,major repair,5,5,113,0,0,113
sensors,minor repair,5,5,490,0,0,490
service_items,major repair,5,5,4,0,0,4
service_items,minor repair,5,5,240,0,0,240
tower_substructure,major repair,5,5,152,0,0,152
tower_substructure,minor repair,5,5,167,0,0,167
transformer,annual inspection,5,5,29,0,0,29
transformer,minor repair,5,5,4,0,0,4
xformer,major repair,5,5,7,0,0,7
xformer,major replacement,5,5,4,0,1,3
xformer,minor repair,5,5,103,0,0,103
yaw,major repair,5,5,12,0,0,12
yaw,major replacement,5,5,2,0,2,0
yaw,minor repair,5,5,306,0,0,306
blades,major repair,6,6,15,0,0,15
blades,major replacement,6,6,3,0,2,1
blades,minor repair,6,6,888,0,0,888
controls,major repair,6,6,75,0,0,75
controls,major replacement,6,6,2,0,1,1
controls,minor repair,6,6,632,0,0,632
electrical,major repair,6,6,37,0,0,37
electrical,major replacement,6,6,5,0,2,3
electrical,minor repair,6,6,753,0,0,753
gearbox,major repair,6,6,76,0,0,76
gearbox,major replacement,6,6,272,148,70,54
gearbox,minor repair,6,6,741,0,0,741
generator,major repair,6,6,602,0,0,602
generator,major replacement,6,6,97,27,39,31
generator,minor repair,6,6,995,0,0,995
heat_cool,major repair,6,6,13,0,0,13
heat_cool,minor repair,6,6,361,0,0,361
hub,major repair,6,6,68,0,0,68
hub,major replacement,6,6,2,0,1,1
hub,minor repair,6,6,341,0,0,341
main_bearing_failures,major replacement,6,6,15,0,0,15
main_bearing_maintenance,minor scheduled repair,6,6,1833,0,0,1833
oil,major repair,6,6,14,0,0,14
oil,minor repair,6,6,782,0,0,782
other,major repair,6,6,67,0,0,67
other,minor repair,6,6,1692,0,0,1692
pitch,major repair,6,6,360,0,0,360
pitch,major replacement,6,6,1,0,1,0
pitch,minor repair,6,6,1500,0,0,1500
power_supply,major repair,6,6,172,0,0,172
power_supply,major replacement,6,6,19,2,9,8
power_supply,minor repair,6,6,137,0,0,137
pump_motor,major repair,6,6,92,0,0,92
pump_motor,minor repair,6,6,504,0,0,504
relay,major repair,6,6,93,0,0,93
relay,minor repair,6,6,636,0,0,636
safety,major repair,6,6,11,0,0,11
safety,minor repair,6,6,710,0,0,710
sensors,major repair,6,6,137,0,0,137
sensors,minor repair,6,6,472,0,0,472
service_items,major repair,6,6,3,0,0,3
service_items,minor repair,6,6,223,0,0,223
tower_substructure,major repair,6,6,188,0,0,188
tower_substructure,minor repair,6,6,160,0,0,160
transformer,annual inspection,6,6,29,0,0,29
transformer,major repair,6,6,2,0,0,2
transformer,minor repair,6,6,7,0,0,7
xformer,major repair,6,6,4,0,0,4
xformer,major replacement,6,6,5,0,1,4
xformer,minor repair,6,6,116,0,0,116
yaw,major repair,6,6,20,0,0,20
yaw,major replacement,6,6,4,0,2,2
yaw,minor repair,6,6,319,0,0,319
array cable,none,7,7,1,0,0,1
blades,major repair,7,7,21,0,0,21
blades,major replacement,7,7,1,0,1,0
blades,minor repair,7,7,936,0,0,936
controls,major repair,7,7,90,0,0,90
controls,major replacement,7,7,3,0,3,0
controls,minor repair,7,7,629,0,0,629
electrical,major repair,7,7,31,0,0,31
electrical,major replacement,7,7,5,0,1,4
electrical,minor repair,7,7,758,0,0,758
gearbox,major repair,7,7,74,0,0,74
gearbox,major replacement,7,7,315,191,72,52
gearbox,minor repair,7,7,805,0,0,805
generator,major repair,7,7,617,0,0,617
generator,major replacement,7,7,84,19,34,31
generator,minor repair,7,7,962,0,0,962
heat_cool,major repair,7,7,7,0,0,7
heat_cool,minor repair,7,7,376,0,0,376
hub,major repair,7,7,72,0,0,72
hub,major replacement,7,7,2,0,1,1
hub,minor repair,7,7,360,0,0,360
main_bearing_failures,major replacement,7,7,16,0,0,16
main_bearing_maintenance,minor scheduled repair,7,7,1836,0,0,1836
oil,major repair,7,7,13,0,0,13
oil,minor repair,7,7,803,0,0,803
other,major repair,7,7,75,0,0,75
other,major replacement,7,7,4,0,2,2
other,minor repair,7,7,1656,0,0,1656
pitch,major repair,7,7,314,0,0,314
pitch,major replacement,7,7,1,0,0,1
pitch,minor repair,7,7,1517,0,0,1517
power_supply,major repair,7,7,160,0,0,160
power_supply,major replacement,7,7,13,0,7,6
power_supply,minor repair,7,7,175,0,0,175
pump_motor,major repair,7,7,78,0,0,78
pump_motor,minor repair,7,7,565,0,0,565
relay,major repair,7,7,121,0,0,121
relay,major replacement,7,7,7,1,2,4
relay,minor repair,7,7,630,0,0,630
safety,major repair,7,7,8,0,0,8
safety,minor repair,7,7,679,0,1,678
sensors,major repair,7,7,133,0,0,133
sensors,minor repair,7,7,504,0,0,504
service_items,major repair,7,7,3,0,0,3
service_items,minor repair,7,7,207,0,0,207
tower_substructure,major repair,7,7,160,0,0,160
tower_substructure,minor repair,7,7,165,0,0,165
transformer,annual inspection,7,7,29,0,0,29
transformer,minor repair,7,7,7,0,0,7
xformer,major repair,7,7,5,0,0,5
xformer,major replacement,7,7,5,0,2,3
xformer,minor repair,7,7,93,0,0,93
yaw,major repair,7,7,11,0,0,11
yaw,major replacement,7,7,4,0,1,3
yaw,minor repair,7,7,299,0,0,299
blades,major repair,8,8,13,0,0,13
blades,major replacement,8,8,2,0,0,2
blades,minor repair,8,8,856,0,0,856
controls,major repair,8,8,118,0,0,118
controls,major replacement,8,8,1,0,1,0
controls,minor repair,8,8,617,0,0,617
electrical,major repair,8,8,34,0,0,34
electrical,major replacement,8,8,2,0,1,1
electrical,minor repair,8,8,732,0,0,732
gearbox,major repair,8,8,98,0,0,98
gearbox,major replacement,8,8,278,156,67,55
gearbox,minor repair,8,8,799,0,0,799
generator,major repair,8,8,632,0,1,631
generator,major replacement,8,8,91,16,46,29
generator,minor repair,8,8,974,0,0,974
heat_cool,major repair,8,8,7,0,0,7
heat_cool,minor repair,8,8,388,0,0,388
hub,major repair,8,8,76,0,0,76
hub,major replacement,8,8,3,0,2,1
hub,minor repair,8,8,373,0,0,373
main_bearing_failures,major replacement,8,8,9,0,0,9
main_bearing_maintenance,minor scheduled repair,8,8,1832,0,0,1832
oil,major repair,8,8,11,0,0,11
oil,minor repair,8,8,852,0,0,852
other,major repair,8,8,79,0,0,79
other,major replacement,8,8,1,0,0,1
other,minor repair,8,8,1744,0,0,1744
pitch,major repair,8,8,328,0,0,328
pitch,major replacement,8,8,3,0,2,1
pitch,minor repair,8,8,1593,0,0,1593
power_supply,major repair,8,8,148,0,0,148
power_supply,major replacement,8,8,12,0,7,5
power_supply,minor repair,8,8,162,0,0,162
pump_motor,major repair,8,8,83,0,0,83
pump_motor,minor repair,8,8,526,0,0,526
relay,major repair,8,8,123,0,0,123
relay,major replacement,8,8,1,0,0,1
relay,minor repair,8,8,666,0,0,666
safety,major repair,8,8,5,0,0,5
safety,minor repair,8,8,707,0,0,707
sensors,major repair,8,8,126,0,0,126
sensors,minor repair,8,8,474,0,0,474
service_items,major repair,8,8,6,0,0,6
service_items,minor repair,8,8,236,0,0,236
tower_substructure,major repair,8,8,170,0,0,170
tower_substructure,minor repair,8,8,154,0,0,154
transformer,annual inspection,8,8,29,0,0,29
