subassembly,task,run,random_seed,total_requests,canceled_requests,incomplete_requests,completed_requests
oil,major repair,13,13,11,0,0,11
oil,minor repair,13,13,821,0,0,821
other,major repair,13,13,88,0,0,88
other,major replacement,13,13,1,0,0,1
other,minor repair,13,13,1727,0,0,1727
pitch,major repair,13,13,374,0,0,374
pitch,major replacement,13,13,5,0,4,1
pitch,minor repair,13,13,1620,0,0,1620
power_supply,major repair,13,13,146,0,0,146
power_supply,major replacement,13,13,4,0,2,2
power_supply,minor repair,13,13,138,0,0,138
pump_motor,major repair,13,13,89,0,0,89
pump_motor,minor repair,13,13,543,0,0,543
relay,major repair,13,13,91,0,0,91
relay,major replacement,13,13,4,0,2,2
relay,minor repair,13,13,652,0,1,651
safety,major repair,13,13,8,0,0,8
safety,minor repair,13,13,686,0,0,686
sensors,major repair,13,13,151,0,0,151
sensors,minor repair,13,13,491,0,0,491
service_items,major repair,13,13,2,0,0,2
service_items,minor repair,13,13,225,0,0,225
tower_substructure,major repair,13,13,148,0,0,148
tower_substructure,minor repair,13,13,155,0,0,155
transformer,annual inspection,13,13,29,0,0,29
transformer,minor repair,13,13,8,0,0,8
xformer,major repair,13,13,5,0,0,5
xformer,major replacement,13,13,3,0,2,1
xformer,minor repair,13,13,96,0,0,96
yaw,major repair,13,13,12,0,0,12
yaw,major replacement,13,13,1,0,0,1
yaw,minor repair,13,13,326,0,0,326
blades,major repair,14,14,19,0,0,19
blades,major replacement,14,14,1,0,0,1
blades,minor repair,14,14,884,0,1,883
controls,major repair,14,14,78,0,0,78
controls,major replacement,14,14,1,0,1,0
controls,minor repair,14,14,677,0,0,677
electrical,major repair,14,14,25,0,0,25
electrical,major replacement,14,14,2,0,0,2
electrical,minor repair,14,14,718,0,0,718
gearbox,major repair,14,14,65,0,0,65
gearbox,major replacement,14,14,296,172,74,50
gearbox,minor repair,14,14,750,0,0,750
generator,major repair,14,14,626,0,1,625
generator,major replacement,14,14,100,24,43,33
generator,minor repair,14,14,955,1,0,954
heat_cool,major repair,14,14,18,0,0,18
heat_cool,minor repair,14,14,352,0,0,352
hub,major repair,14,14,78,0,0,78
hub,major replacement,14,14,3,0,2,1
hub,minor repair,14,14,334,0,0,334
main_bearing_failures,major repair,14,14,11,0,0,11
main_bearing_maintenance,minor scheduled repair,14,14,253,0,0,253
oil,major repair,14,14,10,0,0,10
oil,minor repair,14,14,852,0,0,852
other,major repair,14,14,78,0,0,78
other,major replacement,14,14,2,0,0,2
other,minor repair,14,14,1670,0,0,1670
pitch,major repair,14,14,352,0,0,352
pitch,major replacement,14,14,1,0,0,1
pitch,minor repair,14,14,1542,0,0,1542
power_supply,major repair,14,14,152,0,0,152
power_supply,major replacement,14,14,6,0,2,4
power_supply,minor repair,14,14,143,0,0,143
pump_motor,major repair,14,14,79,0,0,79
pump_motor,minor repair,14,14,493,0,0,493
relay,major repair,14,14,132,0,0,132
relay,major replacement,14,14,3,0,1,2
relay,minor repair,14,14,615,0,0,615
safety,major repair,14,14,9,0,0,9
safety,minor repair,14,14,693,0,0,693
sensors,major repair,14,14,133,0,0,133
sensors,minor repair,14,14,522,0,0,522
service_items,major repair,14,14,2,0,0,2
service_items,minor repair,14,14,224,0,0,224
tower_substructure,major repair,14,14,154,0,0,154
tower_substructure,minor repair,14,14,186,0,0,186
transformer,annual inspection,14,14,29,0,0,29
transformer,minor repair,14,14,3,0,0,3
xformer,major repair,14,14,6,0,0,6
xformer,major replacement,14,14,6,0,2,4
xformer,minor repair,14,14,94,0,0,94
yaw,major repair,14,14,14,0,0,14
yaw,major replacement,14,14,7,0,4,3
yaw,minor repair,14,14,333,0,0,333
blades,major repair,15,15,22,0,0,22
blades,minor repair,15,15,828,0,0,828
controls,major repair,15,15,117,0,1,116
controls,major replacement,15,15,2,0,2,0
controls,minor repair,15,15,675,0,0,675
electrical,major repair,15,15,26,0,0,26
electrical,major replacement,15,15,2,0,1,1
electrical,minor repair,15,15,702,0,0,702
gearbox,major repair,15,15,64,0,0,64
gearbox,major replacement,15,15,305,175,70,60
gearbox,minor repair,15,15,773,1,0,772
generator,major repair,15,15,590,0,0,590
generator,major replacement,15,15,68,8,38,22
generator,minor repair,15,15,934,0,0,934
heat_cool,major repair,15,15,13,0,0,13
heat_cool,minor repair,15,15,325,0,0,325
hub,major repair,15,15,67,0,0,67
hub,major replacement,15,15,2,0,2,0
hub,minor repair,15,15,362,0,0,362
main_bearing_failures,major repair,15,15,7,0,0,7
main_bearing_maintenance,minor scheduled repair,15,15,254,0,0,254
oil,major repair,15,15,13,0,0,13
oil,minor repair,15,15,783,0,0,783
other,major repair,15,15,86,0,0,86
other,major replacement,15,15,3,0,3,0
other,minor repair,15,15,1656,0,0,1656
pitch,major repair,15,15,325,0,0,325
pitch,major replacement,15,15,5,0,4,1
pitch,minor repair,15,15,1525,0,0,1525
power_supply,major repair,15,15,199,0,0,199
power_supply,major replacement,15,15,4,0,1,3
power_supply,minor repair,15,15,148,0,0,148
pump_motor,major repair,15,15,85,0,0,85
pump_motor,minor repair,15,15,528,0,0,528
relay,major repair,15,15,113,0,0,113
relay,major replacement,15,15,5,0,4,1
relay,minor repair,15,15,686,0,0,686
safety,minor repair,15,15,710,0,0,710
sensors,major repair,15,15,130,0,0,130
sensors,minor repair,15,15,486,0,0,486
service_items,major repair,15,15,1,0,0,1
service_items,minor repair,15,15,203,0,0,203
tower_substructure,major repair,15,15,182,0,0,182
tower_substructure,minor repair,15,15,172,0,0,172
transformer,annual inspection,15,15,29,0,0,29
transformer,minor repair,15,15,10,0,0,10
xformer,major repair,15,15,5,0,0,5
xformer,major replacement,15,15,5,0,4,1
xformer,minor repair,15,15,96,0,0,96
yaw,major repair,15,15,10,0,0,10
yaw,major replacement,15,15,2,0,1,1
yaw,minor repair,15,15,310,0,0,310
array cable,none,16,16,1,0,0,1
blades,major repair,16,16,21,0,0,21
blades,major replacement,16,16,1,0,0,1
blades,minor repair,16,16,863,0,0,863
controls,major repair,16,16,89,0,0,89
controls,major replacement,16,16,2,0,2,0
controls,minor repair,16,16,670,0,0,670
electrical,major repair,16,16,26,0,0,26
electrical,major replacement,16,16,7,0,2,5
electrical,minor repair,16,16,727,0,0,727
gearbox,major repair,16,16,79,0,0,79
gearbox,major replacement,16,16,292,172,76,44
gearbox,minor repair,16,16,746,0,0,746
generator,major repair,16,16,641,1,0,640
generator,major replacement,16,16,100,23,36,41
generator,minor repair,16,16,898,0,0,898
heat_cool,major repair,16,16,13,0,0,13
heat_cool,minor repair,16,16,366,0,0,366
hub,major repair,16,16,66,0,0,66
hub,major replacement,16,16,1,0,0,1
hub,minor repair,16,16,370,0,0,370
main_bearing_failures,major repair,16,16,14,0,0,14
main_bearing_maintenance,minor scheduled repair,16,16,252,0,0,252
oil,major repair,16,16,8,0,0,8
oil,minor repair,16,16,806,0,0,806
other,major repair,16,16,89,0,0,89
other,major replacement,16,16,2,1,0,1
other,minor repair,16,16,1659,0,0,1659
pitch,major repair,16,16,366,0,0,366
pitch,minor repair,16,16,1587,0,0,1587
power_supply,major repair,16,16,165,0,0,165
power_supply,major replacement,16,16,6,0,3,3
power_supply,minor repair,16,16,150,0,0,150
pump_motor,major repair,16,16,82,0,0,82
pump_motor,minor repair,16,16,553,0,0,553
relay,major repair,16,16,93,0,0,93
relay,major replacement,16,16,4,0,2,2
relay,minor repair,16,16,651,0,0,651
safety,major repair,16,16,8,0,0,8
safety,minor repair,16,16,694,0,0,694
sensors,major repair,16,16,130,0,0,130
sensors,minor repair,16,16,499,0,0,499
service_items,major repair,16,16,3,0,0,3
service_items,minor repair,16,16,228,0,0,228
tower_substructure,major repair,16,16,141,0,0,141
tower_substructure,minor repair,16,16,184,0,0,184
transformer,annual inspection,16,16,29,0,0,29
transformer,major repair,16,16,1,0,0,1
transformer,minor repair,16,16,8,0,0,8
xformer,major repair,16,16,5,0,0,5
xformer,minor repair,16,16,105,0,0,105
yaw,major repair,16,16,8,0,0,8
yaw,major replacement,16,16,4,0,1,3
yaw,minor repair,16,16,314,0,0,314
blades,major repair,17,17,23,0,0,23
blades,major replacement,17,17,1,0,0,1
blades,minor repair,17,17,904,0,0,904
controls,major repair,17,17,83,0,0,83
controls,major replacement,17,17,3,0,1,2
controls,minor repair,17,17,670,0,0,670
electrical,major repair,17,17,31,0,0,31
electrical,major replacement,17,17,3,0,2,1
electrical,minor repair,17,17,689,0,0,689
gearbox,major repair,17,17,69,0,0,69
gearbox,major replacement,17,17,312,190,70,52
gearbox,minor repair,17,17,777,0,0,777
generator,major repair,17,17,621,0,1,620
generator,major replacement,17,17,100,22,42,36
generator,minor repair,17,17,975,1,0,974
heat_cool,major repair,17,17,14,0,0,14
heat_cool,minor repair,17,17,412,0,0,412
hub,major repair,17,17,65,0,0,65
hub,major replacement,17,17,1,0,1,0
hub,minor repair,17,17,337,0,0,337
main_bearing_failures,major repair,17,17,11,0,0,11
main_bearing_maintenance,minor scheduled repair,17,17,249,0,0,249
oil,major repair,17,17,14,0,0,14
oil,minor repair,17,17,821,0,0,821
other,major repair,17,17,87,0,0,87
other,major replacement,17,17,3,0,1,2
other,minor repair,17,17,1716,0,0,1716
pitch,major repair,17,17,351,0,0,351
pitch,major replacement,17,17,1,0,1,0
pitch,minor repair,17,17,1562,0,0,1562
power_supply,major repair,17,17,175,0,0,175
power_supply,major replacement,17,17,13,1,5,7
power_supply,minor repair,17,17,152,0,0,152
pump_motor,major repair,17,17,91,0,0,91
pump_motor,minor repair,17,17,553,0,0,553
relay,major repair,17,17,107,0,0,107
relay,major replacement,17,17,5,0,4,1
relay,minor repair,17,17,687,0,0,687
safety,major repair,17,17,2,0,0,2
safety,minor repair,17,17,674,0,0,674
sensors,major repair,17,17,134,0,0,134
sensors,minor repair,17,17,511,0,0,511
service_items,minor repair,17,17,220,0,0,220
tower_substructure,major repair,17,17,185,0,0,185
tower_substructure,minor repair,17,17,166,0,0,166
transformer,annual inspection,17,17,29,0,0,29
transformer,minor repair,17,17,4,0,0,4
xformer,major repair,17,17,9,0,0,9
xformer,major replacement,17,17,3,0,1,2
xformer,minor repair,17,17,101,0,0,101
yaw,major repair,17,17,8,0,0,8
yaw,major replacement,17,17,1,0,0,1
yaw,minor repair,17,17,308,0,0,308
blades,major repair,18,18,15,0,0,15
blades,major replacement,18,18,1,0,1,0
blades,minor repair,18,18,892,0,0,892
controls,major repair,18,18,84,0,0,84
controls,major replacement,18,18,3,0,2,1
controls,minor repair,18,18,620,0,0,620
electrical,major repair,18,18,33,0,0,33
electrical,major replacement,18,18,3,0,0,3
electrical,minor repair,18,18,735,0,0,735
gearbox,major repair,18,18,82,0,0,82
gearbox,major replacement,18,18,303,181,69,53
gearbox,minor repair,18,18,818,1,0,817
generator,major repair,18,18,687,0,0,687
generator,major replacement,18,18,97,17,43,37
generator,minor repair,18,18,926,0,0,926
heat_cool,major repair,18,18,13,0,0,13
heat_cool,minor repair,18,18,377,0,0,377
hub,major repair,18,18,64,0,0,64
hub,major replacement,18,18,1,0,1,0
hub,minor repair,18,18,323,0,0,323
main_bearing_failures,major repair,18,18,8,0,0,8
main_bearing_maintenance,minor scheduled repair,18,18,250,0,0,250
oil,major repair,18,18,15,0,0,15
oil,minor repair,18,18,809,0,0,809
other,major repair,18,18,73,0,0,73
other,major replacement,18,18,3,0,1,2
other,minor repair,18,18,1701,0,0,1701
pitch,major repair,18,18,349,0,0,349
pitch,minor repair,18,18,1540,0,0,1540
power_supply,major repair,18,18,170,0,0,170
power_supply,major replacement,18,18,10,1,5,4
power_supply,minor repair,18,18,156,0,0,156
pump_motor,major repair,18,18,91,0,0,91
pump_motor,minor repair,18,18,548,0,0,548
relay,major repair,18,18,90,0,0,90
relay,major replacement,18,18,3,0,1,2
relay,minor repair,18,18,663,0,0,663
safety,major repair,18,18,7,0,0,7
safety,minor repair,18,18,663,0,0,663
sensors,major repair,18,18,122,0,0,122
sensors,minor repair,18,18,470,0,0,470
service_items,major repair,18,18,2,0,0,2
service_items,minor repair,18,18,210,0,0,210
tower_substructure,major repair,18,18,182,0,0,182
tower_substructure,minor repair,18,18,180,0,0,180
transformer,annual inspection,18,18,29,0,0,29
transformer,minor repair,18,18,8,0,0,8
xformer,major repair,18,18,5,0,0,5
xformer,major replacement,18,18,1,0,0,1
xformer,minor repair,18,18,124,0,0,124
yaw,major repair,18,18,10,0,0,10
yaw,major replacement,18,18,2,0,1,1
yaw,minor repair,18,18,308,0,0,308
array cable,none,19,19,1,0,0,1
blades,major repair,19,19,14,0,0,14
blades,major replacement,19,19,2,0,2,0
blades,minor repair,19,19,944,0,1,943
controls,major repair,19,19,90,0,0,90
controls,major replacement,19,19,2,0,1,1
controls,minor repair,19,19,671,0,0,671
electrical,major repair,19,19,36,0,0,36
electrical,major replacement,19,19,3,0,2,1
electrical,minor repair,19,19,728,0,0,728
gearbox,major repair,19,19,69,0,0,69
gearbox,major replacement,19,19,293,170,68,55
gearbox,minor repair,19,19,717,1,0,716
generator,major repair,19,19,617,0,0,617
generator,major replacement,19,19,90,23,38,29
generator,minor repair,19,19,937,0,0,937
heat_cool,major repair,19,19,14,0,0,14
heat_cool,minor repair,19,19,367,0,0,367
hub,major repair,19,19,67,0,0,67
hub,major replacement,19,19,1,0,1,0
hub,minor repair,19,19,395,0,0,395
main_bearing_failures,major repair,19,19,10,0,0,10
main_bearing_maintenance,minor scheduled repair,19,19,251,0,0,251
oil,major repair,19,19,15,0,0,15
oil,minor repair,19,19,814,0,0,814
other,major repair,19,19,85,0,0,85
other,major replacement,19,19,1,0,1,0
other,minor repair,19,19,1678,0,0,1678
pitch,major repair,19,19,331,0,0,331
pitch,major replacement,19,19,4,0,1,3
pitch,minor repair,19,19,1523,0,0,1523
power_supply,major repair,19,19,161,0,0,161
power_supply,major replacement,19,19,5,0,1,4
power_supply,minor repair,19,19,140,0,0,140
pump_motor,major repair,19,19,81,0,0,81
pump_motor,minor repair,19,19,504,0,0,504
relay,major repair,19,19,111,0,0,111
relay,major replacement,19,19,6,0,2,4
relay,minor repair,19,19,644,0,0,644
safety,major repair,19,19,8,0,0,8
safety,minor repair,19,19,676,0,0,676
sensors,major repair,19,19,134,0,0,134
sensors,minor repair,19,19,475,0,0,475
service_items,major repair,19,19,5,0,0,5
service_items,minor repair,19,19,233,0,0,233
tower_substructure,major repair,19,19,165,0,0,165
tower_substructure,minor repair,19,19,165,0,0,165
transformer,annual inspection,19,19,29,0,0,29
transformer,major repair,19,19,1,0,0,1
transformer,minor repair,19,19,5,0,0,5
xformer,major repair,19,19,7,0,0,7
xformer,major replacement,19,19,1,0,1,0
xformer,minor repair,19,19,99,0,0,99
yaw,major repair,19,19,15,0,0,15
yaw,minor repair,19,19,339,0,0,339
blades,major repair,20,20,16,0,0,16
blades,major replacement,20,20,2,0,1,1
blades,minor repair,20,20,896,0,0,896
controls,major repair,20,20,91,0,0,91
controls,major replacement,20,20,3,0,3,0
controls,minor repair,20,20,633,0,0,633
electrical,major repair,20,20,39,0,0,39
electrical,major replacement,20,20,6,0,2,4
electrical,minor repair,20,20,737,0,0,737
gearbox,major repair,20,20,79,0,1,78
gearbox,major replacement,20,20,274,155,65,54
gearbox,minor repair,20,20,776,0,0,776
generator,major repair,20,20,658,0,0,658
generator,major replacement,20,20,82,25,31,26
generator,minor repair,20,20,988,2,0,986
heat_cool,major repair,20,20,16,0,0,16
heat_cool,minor repair,20,20,391,0,0,391
hub,major repair,20,20,60,0,0,60
hub,major replacement,20,20,1,0,1,0
hub,minor repair,20,20,340,0,0,340
main_bearing_failures,major repair,20,20,7,0,0,7
main_bearing_maintenance,minor scheduled repair,20,20,254,0,0,254
oil,major repair,20,20,15,0,0,15
oil,minor repair,20,20,834,0,0,834
other,major repair,20,20,92,0,0,92
other,major replacement,20,20,1,0,1,0
other,minor repair,20,20,1621,0,0,1621
pitch,major repair,20,20,333,0,0,333
pitch,major replacement,20,20,1,0,0,1
pitch,minor repair,20,20,1597,0,0,1597
power_supply,major repair,20,20,149,0,0,149
power_supply,major replacement,20,20,13,1,8,4
power_supply,minor repair,20,20,143,0,0,143
pump_motor,major repair,20,20,90,0,0,90
pump_motor,minor repair,20,20,463,0,0,463
relay,major repair,20,20,117,0,0,117
relay,major replacement,20,20,6,0,3,3
relay,minor repair,20,20,647,0,0,647
safety,major repair,20,20,9,0,0,9
safety,minor repair,20,20,654,0,0,654
sensors,major repair,20,20,115,0,0,115
sensors,minor repair,20,20,501,0,0,501
service_items,major repair,20,20,2,0,0,2
service_items,minor repair,20,20,236,0,0,236
tower_substructure,major repair,20,20,148,0,0,148
tower_substructure,minor repair,20,20,171,0,0,171
transformer,annual inspection,20,20,29,0,0,29
transformer,minor repair,20,20,7,0,0,7
xformer,major repair,20,20,9,0,0,9
xformer,major replacement,20,20,1,0,1,0
xformer,minor repair,20,20,115,0,0,115
yaw,major repair,20,20,8,0,0,8
yaw,major replacement,20,20,5,0,1,4
yaw,minor repair,20,20,303,0,0,303
blades,major repair,21,21,20,0,0,20
blades,major replacement,21,21,3,0,1,2
blades,minor repair,21,21,876,0,1,875
controls,major repair,21,21,87,0,0,87
controls,major replacement,21,21,2,0,0,2
controls,minor repair,21,21,641,0,0,641
electrical,major repair,21,21,37,0,0,37
electrical,major replacement,21,21,7,0,5,2
electrical,minor repair,21,21,713,0,0,713
gearbox,major repair,21,21,76,0,0,76
gearbox,major replacement,21,21,311,178,81,52
gearbox,minor repair,21,21,765,0,0,765
generator,major repair,21,21,598,1,0,597
generator,major replacement,21,21,90,24,35,31
generator,minor repair,21,21,905,0,0,905
heat_cool,major repair,21,21,10,0,0,10
heat_cool,minor repair,21,21,371,0,0,371
hub,major repair,21,21,54,0,0,54
hub,major replacement,21,21,2,0,0,2
hub,minor repair,21,21,330,0,0,330
main_bearing_failures,major repair,21,21,7,0,0,7
main_bearing_maintenance,minor scheduled repair,21,21,250,0,0,250
oil,major repair,21,21,14,0,0,14
oil,minor repair,21,21,789,0,0,789
other,major repair,21,21,107,0,0,107
other,major replacement,21,21,3,0,2,1
other,minor repair,21,21,1686,0,0,1686
pitch,major repair,21,21,330,0,0,330
pitch,major replacement,21,21,2,0,1,1
pitch,minor repair,21,21,1553,0,0,1553
power_supply,major repair,21,21,161,0,0,161
power_supply,major replacement,21,21,11,0,7,4
power_supply,minor repair,21,21,141,0,1,140
pump_motor,major repair,21,21,80,0,0,80
pump_motor,minor repair,21,21,569,0,0,569
relay,major repair,21,21,106,0,0,106
relay,major replacement,21,21,5,0,4,1
relay,minor repair,21,21,628,0,0,628
safety,major repair,21,21,8,0,0,8
safety,minor repair,21,21,669,0,0,669
sensors,major repair,21,21,152,0,0,152
sensors,minor repair,21,21,456,0,0,456
service_items,major repair,21,21,4,0,0,4
service_items,minor repair,21,21,180,0,0,180
tower_substructure,major repair,21,21,160,0,0,160
tower_substructure,minor repair,21,21,169,0,0,169
transformer,annual inspection,21,21,29,0,0,29
transformer,major repair,21,21,1,0,0,1
transformer,minor repair,21,21,3,0,0,3
xformer,major repair,21,21,4,0,0,4
xformer,major replacement,21,21,4,0,1,3
xformer,minor repair,21,21,82,0,0,82
yaw,major repair,21,21,14,0,0,14
yaw,major replacement,21,21,2,0,1,1
yaw,minor repair,21,21,348,0,0,348
blades,major repair,22,22,20,0,0,20
blades,minor repair,22,22,911,0,0,911
controls,major repair,22,22,110,0,0,110
controls,major replacement,22,22,4,0,3,1
controls,minor repair,22,22,692,0,0,692
electrical,major repair,22,22,40,0,0,40
electrical,major replacement,22,22,4,0,2,2
electrical,minor repair,22,22,670,0,0,670
gearbox,major repair,22,22,55,0,0,55
gearbox,major replacement,22,22,306,190,65,51
gearbox,minor repair,22,22,749,0,0,749
generator,major repair,22,22,642,0,0,642
generator,major replacement,22,22,95,24,41,30
generator,minor repair,22,22,928,0,0,928
heat_cool,major repair,22,22,7,0,0,7
heat_cool,minor repair,22,22,376,0,0,376
hub,major repair,22,22,76,0,0,76
hub,major replacement,22,22,6,0,4,2
hub,minor repair,22,22,307,0,0,307
main_bearing_failures,major repair,22,22,12,0,0,12
main_bearing_maintenance,minor scheduled repair,22,22,246,0,0,246
oil,major repair,22,22,18,0,0,18
oil,minor repair,22,22,816,0,0,816
other,major repair,22,22,86,0,0,86
other,major replacement,22,22,3,0,2,1
other,minor repair,22,22,1716,0,0,1716
pitch,major repair,22,22,360,0,0,360
pitch,major replacement,22,22,1,0,1,0
pitch,minor repair,22,22,1577,0,0,1577
power_supply,major repair,22,22,163,0,0,163
power_supply,major replacement,22,22,13,0,7,6
power_supply,minor repair,22,22,158,0,0,158
pump_motor,major repair,22,22,83,0,0,83
pump_motor,minor repair,22,22,542,0,0,542
relay,major repair,22,22,96,0,0,96
relay,major replacement,22,22,8,0,4,4
relay,minor repair,22,22,653,1,0,652
safety,major repair,22,22,7,0,0,7
safety,minor repair,22,22,711,0,0,711
sensors,major repair,22,22,134,0,0,134
sensors,minor repair,22,22,502,0,0,502
service_items,major repair,22,22,1,0,0,1
service_items,minor repair,22,22,233,0,0,233
tower_substructure,major repair,22,22,173,0,0,173
tower_substructure,minor repair,22,22,173,0,0,173
transformer,annual inspection,22,22,29,0,0,29
transformer,minor repair,22,22,4,0,0,4
xformer,major repair,22,22,5,0,0,5
xformer,major replacement,22,22,5,0,3,2
xformer,minor repair,22,22,107,0,0,107
yaw,major repair,22,22,12,0,0,12
yaw,major replacement,22,22,4,0,1,3
yaw,minor repair,22,22,330,0,0,330
blades,major repair,23,23,26,0,0,26
blades,major replacement,23,23,3,0,0,3
blades,minor repair,23,23,905,0,0,905
controls,major repair,23,23,98,0,0,98
controls,minor repair,23,23,652,0,1,651
electrical,major repair,23,23,33,0,0,33
electrical,major replacement,23,23,9,0,6,3
electrical,minor repair,23,23,733,0,0,733
gearbox,major repair,23,23,80,0,0,80
gearbox,major replacement,23,23,261,142,69,50
gearbox,minor repair,23,23,742,0,0,742
generator,major repair,23,23,592,1,0,591
generator,major replacement,23,23,84,20,39,25
generator,minor repair,23,23,983,0,0,983
heat_cool,major repair,23,23,20,0,0,20
heat_cool,minor repair,23,23,357,0,0,357
hub,major repair,23,23,74,0,0,74
hub,major replacement,23,23,4,0,2,2
hub,minor repair,23,23,357,0,0,357
main_bearing_failures,major repair,23,23,11,0,0,11
main_bearing_maintenance,minor scheduled repair,23,23,252,0,0,252
oil,major repair,23,23,9,0,0,9
oil,minor repair,23,23,781,0,0,781
other,major repair,23,23,82,0,0,82
other,major replacement,23,23,3,0,2,1
other,minor repair,23,23,1692,0,0,1692
pitch,major repair,23,23,333,0,0,333
pitch,major replacement,23,23,1,0,1,0
pitch,minor repair,23,23,1582,0,1,1581
power_supply,major repair,23,23,157,0,0,157
power_supply,major replacement,23,23,5,0,2,3
power_supply,minor repair,23,23,178,0,0,178
pump_motor,major repair,23,23,108,0,0,108
pump_motor,minor repair,23,23,531,0,0,531
relay,major repair,23,23,106,0,0,106
relay,major replacement,23,23,4,0,1,3
relay,minor repair,23,23,669,0,0,669
safety,major repair,23,23,8,0,0,8
safety,minor repair,23,23,698,0,0,698
sensors,major repair,23,23,124,0,0,124
sensors,minor repair,23,23,487,0,0,487
service_items,major repair,23,23,3,0,0,3
service_items,minor repair,23,23,218,0,0,218
tower_substructure,major repair,23,23,158,0,0,158
tower_substructure,minor repair,23,23,169,0,0,169
transformer,annual inspection,23,23,29,0,0,29
transformer,major repair,23,23,1,0,0,1
transformer,minor repair,23,23,6,0,0,6
xformer,major repair,23,23,2,0,0,2
xformer,major replacement,23,23,5,1,2,2
xformer,minor repair,23,23,100,0,0,100
yaw,major repair,23,23,6,0,0,6
yaw,major replacement,23,23,2,0,1,1
yaw,minor repair,23,23,320,0,0,320
array cable,none,24,24,1,0,0,1
blades,major repair,24,24,19,0,0,19
blades,major replacement,24,24,3,0,1,2
blades,minor repair,24,24,896,0,0,896
controls,major repair,24,24,102,0,0,102
controls,major replacement,24,24,1,0,0,1
controls,minor repair,24,24,651,0,0,651
electrical,major repair,24,24,26,0,0,26
electrical,major replacement,24,24,3,0,2,1
electrical,minor repair,24,24,794,0,0,794
gearbox,major repair,24,24,64,0,0,64
gearbox,major replacement,24,24,285,162,70,53
gearbox,minor repair,24,24,770,0,0,770
generator,major repair,24,24,625,0,0,625
generator,major replacement,24,24,78,19,36,23
generator,minor repair,24,24,925,0,0,925
heat_cool,major repair,24,24,13,0,0,13
heat_cool,minor repair,24,24,368,0,0,368
hub,major repair,24,24,77,0,0,77
hub,major replacement,24,24,2,0,0,2
hub,minor repair,24,24,368,0,0,368
main_bearing_failures,major repair,24,24,7,0,0,7
main_bearing_maintenance,minor scheduled repair,24,24,247,0,0,247
oil,major repair,24,24,9,0,0,9
oil,minor repair,24,24,806,0,0,806
other,major repair,24,24,99,0,0,99
other,major replacement,24,24,3,0,1,2
other,minor repair,24,24,1751,0,0,1751
pitch,major repair,24,24,340,1,0,339
pitch,major replacement,24,24,2,0,0,2
pitch,minor repair,24,24,1602,0,0,1602
power_supply,major repair,24,24,160,0,0,160
power_supply,major replacement,24,24,7,0,5,2
power_supply,minor repair,24,24,135,0,0,135
pump_motor,major repair,24,24,78,0,0,78
pump_motor,minor repair,24,24,493,0,0,493
relay,major repair,24,24,106,0,0,106
relay,major replacement,24,24,4,0,1,3
relay,minor repair,24,24,646,0,0,646
safety,major repair,24,24,9,0,0,9
safety,minor repair,24,24,684,0,1,683
sensors,major repair,24,24,148,0,0,148
sensors,minor repair,24,24,482,0,0,482
service_items,major repair,24,24,1,0,0,1
service_items,minor repair,24,24,238,0,0,238
tower_substructure,major repair,24,24,168,0,0,168
tower_substructure,minor repair,24,24,161,0,0,161
transformer,annual inspection,24,24,29,0,0,29
transformer,minor repair,24,24,7,0,0,7
xformer,major repair,24,24,5,0,0,5
xformer,major replacement,24,24,2,0,2,0
xformer,minor repair,24,24,93,0,0,93
yaw,major repair,24,24,14,0,0,14
yaw,major replacement,24,24,1,0,0,1
yaw,minor repair,24,24,311,0,0,311
blades,major repair,25,25,25,0,0,25
blades,major replacement,25,25,1,0,0,1
blades,minor repair,25,25,903,0,0,903
controls,major repair,25,25,123,0,0,123
controls,major replacement,25,25,4,0,2,2
controls,minor repair,25,25,644,0,0,644
electrical,major repair,25,25,30,0,0,30
electrical,major replacement,25,25,4,0,1,3
electrical,minor repair,25,25,752,0,0,752
gearbox,major repair,25,25,62,0,0,62
gearbox,major replacement,25,25,261,137,64,60
gearbox,minor repair,25,25,790,0,0,790
generator,major repair,25,25,635,0,0,635
generator,major replacement,25,25,84,19,36,29
generator,minor repair,25,25,947,0,0,947
heat_cool,major repair,25,25,9,0,0,9
heat_cool,minor repair,25,25,354,0,0,354
hub,major repair,25,25,64,0,1,63
hub,major replacement,25,25,1,0,1,0
hub,minor repair,25,25,356,0,0,356
main_bearing_failures,major repair,25,25,10,0,0,10
main_bearing_maintenance,minor scheduled repair,25,25,255,0,0,255
oil,major repair,25,25,11,0,0,11
oil,minor repair,25,25,859,0,0,859
other,major repair,25,25,78,0,0,78
other,minor repair,25,25,1672,0,0,1672
pitch,major repair,25,25,334,0,0,334
pitch,major replacement,25,25,1,0,1,0
pitch,minor repair,25,25,1594,0,0,1594
power_supply,major repair,25,25,131,0,0,131
power_supply,major replacement,25,25,8,0,3,5
power_supply,minor repair,25,25,144,0,0,144
pump_motor,major repair,25,25,90,0,0,90
pump_motor,minor repair,25,25,504,0,0,504
relay,major repair,25,25,120,0,0,120
relay,major replacement,25,25,1,0,1,0
relay,minor repair,25,25,663,0,0,663
safety,major repair,25,25,7,0,0,7
safety,minor repair,25,25,695,0,1,694
sensors,major repair,25,25,121,0,0,121
sensors,minor repair,25,25,479,0,0,479
service_items,minor repair,25,25,200,0,0,200
tower_substructure,major repair,25,25,156,0,0,156
