subassembly,task,run,random_seed,total_requests,canceled_requests,incomplete_requests,completed_requests
gearbox,major replacement,4,4,264,134,72,58
gearbox,minor repair,4,4,786,1,0,785
generator,major repair,4,4,637,1,0,636
generator,major replacement,4,4,98,27,38,33
generator,minor repair,4,4,915,0,0,915
heat_cool,major repair,4,4,13,0,0,13
heat_cool,minor repair,4,4,360,0,0,360
hub,major repair,4,4,71,0,0,71
hub,major replacement,4,4,1,0,0,1
hub,minor repair,4,4,333,0,0,333
main_bearing_failures,major repair,4,4,14,0,0,14
main_bearing_failures,major replacement,4,4,1,0,0,1
main_bearing_maintenance,major scheduled repair,4,4,61,0,0,61
main_bearing_maintenance,minor scheduled repair,4,4,248,0,0,248
oil,major repair,4,4,15,0,0,15
oil,minor repair,4,4,803,0,0,803
other,major repair,4,4,101,0,1,100
other,major replacement,4,4,1,0,1,0
other,minor repair,4,4,1661,0,1,1660
pitch,major repair,4,4,340,0,0,340
pitch,major replacement,4,4,2,0,0,2
pitch,minor repair,4,4,1592,0,0,1592
power_supply,major repair,4,4,188,0,1,187
power_supply,major replacement,4,4,11,3,6,2
power_supply,minor repair,4,4,156,0,0,156
pump_motor,major repair,4,4,90,0,0,90
pump_motor,minor repair,4,4,576,0,0,576
relay,major repair,4,4,114,0,0,114
relay,major replacement,4,4,3,0,1,2
relay,minor repair,4,4,639,0,0,639
safety,major repair,4,4,5,0,0,5
safety,minor repair,4,4,660,0,0,660
sensors,major repair,4,4,149,0,0,149
sensors,minor repair,4,4,454,0,0,454
service_items,major repair,4,4,1,0,0,1
service_items,minor repair,4,4,193,0,0,193
tower_substructure,major repair,4,4,168,0,0,168
tower_substructure,minor repair,4,4,186,0,0,186
transformer,annual inspection,4,4,29,0,0,29
transformer,minor repair,4,4,10,0,0,10
xformer,major repair,4,4,13,0,0,13
xformer,major replacement,4,4,3,0,2,1
xformer,minor repair,4,4,117,0,0,117
yaw,major repair,4,4,15,0,0,15
yaw,major replacement,4,4,1,0,0,1
yaw,minor repair,4,4,306,0,0,306
blades,major repair,5,5,17,0,0,17
blades,major replacement,5,5,2,0,2,0
blades,minor repair,5,5,958,0,0,958
controls,major repair,5,5,106,0,0,106
controls,major replacement,5,5,4,0,3,1
controls,minor repair,5,5,649,0,0,649
electrical,major repair,5,5,31,0,0,31
electrical,major replacement,5,5,6,0,2,4
electrical,minor repair,5,5,761,0,0,761
gearbox,major repair,5,5,64,0,0,64
gearbox,major replacement,5,5,281,159,70,52
gearbox,minor repair,5,5,769,0,0,769
generator,major repair,5,5,639,0,0,639
generator,major replacement,5,5,75,12,27,36
generator,minor repair,5,5,930,1,0,929
heat_cool,major repair,5,5,15,0,0,15
heat_cool,minor repair,5,5,340,0,0,340
hub,major repair,5,5,68,0,0,68
hub,major replacement,5,5,1,0,0,1
hub,minor repair,5,5,324,0,0,324
main_bearing_failures,major repair,5,5,15,0,0,15
main_bearing_failures,major replacement,5,5,1,0,1,0
main_bearing_maintenance,major scheduled repair,5,5,61,0,0,61
main_bearing_maintenance,minor scheduled repair,5,5,250,0,0,250
oil,major repair,5,5,12,0,0,12
oil,minor repair,5,5,749,0,0,749
other,major repair,5,5,103,0,0,103
other,major replacement,5,5,1,0,0,1
other,minor repair,5,5,1619,0,0,1619
pitch,major repair,5,5,348,0,0,348
pitch,major replacement,5,5,6,1,3,2
pitch,minor repair,5,5,1606,0,0,1606
power_supply,major repair,5,5,175,0,0,175
power_supply,major replacement,5,5,11,0,6,5
power_supply,minor repair,5,5,140,0,0,140
pump_motor,major repair,5,5,103,0,0,103
pump_motor,minor repair,5,5,544,0,0,544
relay,major repair,5,5,100,0,0,100
relay,major replacement,5,5,6,0,2,4
relay,minor repair,5,5,610,0,0,610
safety,major repair,5,5,11,0,0,11
safety,minor repair,5,5,679,0,1,678
sensors,major repair,5,5,144,0,0,144
sensors,minor repair,5,5,490,0,0,490
service_items,major repair,5,5,2,0,0,2
service_items,minor repair,5,5,226,0,0,226
tower_substructure,major repair,5,5,167,0,0,167
tower_substructure,minor repair,5,5,138,0,0,138
transformer,annual inspection,5,5,29,0,0,29
transformer,minor repair,5,5,3,0,0,3
xformer,major repair,5,5,8,0,0,8
xformer,major replacement,5,5,5,0,4,1
xformer,minor repair,5,5,106,0,0,106
yaw,major repair,5,5,20,0,0,20
yaw,major replacement,5,5,4,0,3,1
yaw,minor repair,5,5,313,0,0,313
blades,major repair,6,6,15,0,0,15
blades,major replacement,6,6,1,0,1,0
blades,minor repair,6,6,913,0,1,912
controls,major repair,6,6,112,0,0,112
controls,major replacement,6,6,1,0,1,0
controls,minor repair,6,6,630,0,0,630
electrical,major repair,6,6,27,0,0,27
electrical,major replacement,6,6,3,0,2,1
electrical,minor repair,6,6,700,0,0,700
gearbox,major repair,6,6,75,0,0,75
gearbox,major replacement,6,6,302,177,69,56
gearbox,minor repair,6,6,795,0,0,795
generator,major repair,6,6,667,0,0,667
generator,major replacement,6,6,84,23,37,24
generator,minor repair,6,6,1007,0,0,1007
heat_cool,major repair,6,6,17,0,0,17
heat_cool,minor repair,6,6,375,0,0,375
hub,major repair,6,6,77,0,0,77
hub,major replacement,6,6,3,0,1,2
hub,minor repair,6,6,351,0,0,351
main_bearing_failures,major repair,6,6,17,0,0,17
main_bearing_maintenance,major scheduled repair,6,6,61,0,0,61
main_bearing_maintenance,minor scheduled repair,6,6,251,0,0,251
oil,major repair,6,6,14,0,0,14
oil,minor repair,6,6,800,0,0,800
other,major repair,6,6,75,0,0,75
other,major replacement,6,6,3,0,2,1
other,minor repair,6,6,1617,0,0,1617
pitch,major repair,6,6,301,0,0,301
pitch,major replacement,6,6,1,0,0,1
pitch,minor repair,6,6,1542,0,0,1542
power_supply,major repair,6,6,167,0,0,167
power_supply,major replacement,6,6,16,2,6,8
power_supply,minor repair,6,6,147,0,0,147
pump_motor,major repair,6,6,77,0,0,77
pump_motor,minor repair,6,6,540,0,0,540
relay,major repair,6,6,109,0,0,109
relay,major replacement,6,6,3,0,1,2
relay,minor repair,6,6,662,0,0,662
safety,major repair,6,6,9,0,0,9
safety,minor repair,6,6,665,0,0,665
sensors,major repair,6,6,148,0,0,148
sensors,minor repair,6,6,450,0,0,450
service_items,major repair,6,6,1,0,0,1
service_items,minor repair,6,6,231,0,0,231
tower_substructure,major repair,6,6,171,0,0,171
tower_substructure,minor repair,6,6,178,0,0,178
transformer,annual inspection,6,6,29,0,0,29
transformer,minor repair,6,6,5,0,0,5
xformer,major repair,6,6,11,0,0,11
xformer,minor repair,6,6,127,0,0,127
yaw,major repair,6,6,18,0,0,18
yaw,major replacement,6,6,2,0,1,1
yaw,minor repair,6,6,292,0,0,292
blades,major repair,7,7,15,0,0,15
blades,major replacement,7,7,3,0,0,3
blades,minor repair,7,7,923,0,0,923
controls,major repair,7,7,99,0,0,99
controls,major replacement,7,7,2,0,0,2
controls,minor repair,7,7,630,0,0,630
electrical,major repair,7,7,28,0,0,28
electrical,major replacement,7,7,4,0,3,1
electrical,minor repair,7,7,766,0,0,766
gearbox,major repair,7,7,84,0,0,84
gearbox,major replacement,7,7,298,172,73,53
gearbox,minor repair,7,7,799,2,0,797
generator,major repair,7,7,679,0,0,679
generator,major replacement,7,7,86,19,40,27
generator,minor repair,7,7,1031,1,0,1030
heat_cool,major repair,7,7,13,0,0,13
heat_cool,minor repair,7,7,353,0,0,353
hub,major repair,7,7,64,0,0,64
hub,major replacement,7,7,1,0,1,0
hub,minor repair,7,7,331,0,0,331
main_bearing_failures,major repair,7,7,19,0,0,19
main_bearing_failures,major replacement,7,7,3,0,0,3
main_bearing_maintenance,major scheduled repair,7,7,61,0,0,61
main_bearing_maintenance,minor scheduled repair,7,7,251,0,0,251
oil,major repair,7,7,14,0,0,14
oil,minor repair,7,7,821,0,0,821
other,major repair,7,7,87,0,0,87
other,major replacement,7,7,3,0,1,2
other,minor repair,7,7,1640,0,0,1640
pitch,major repair,7,7,349,0,0,349
pitch,major replacement,7,7,3,0,2,1
pitch,minor repair,7,7,1579,0,0,1579
power_supply,major repair,7,7,142,0,0,142
power_supply,major replacement,7,7,8,0,2,6
power_supply,minor repair,7,7,176,0,0,176
pump_motor,major repair,7,7,80,0,0,80
pump_motor,minor repair,7,7,551,0,0,551
relay,major repair,7,7,110,0,0,110
relay,major replacement,7,7,2,0,0,2
relay,minor repair,7,7,671,0,0,671
safety,major repair,7,7,10,0,0,10
safety,minor repair,7,7,676,0,0,676
sensors,major repair,7,7,141,0,0,141
sensors,minor repair,7,7,485,0,0,485
service_items,major repair,7,7,2,0,0,2
service_items,minor repair,7,7,208,0,0,208
tower_substructure,major repair,7,7,163,0,0,163
tower_substructure,minor repair,7,7,165,0,0,165
transformer,annual inspection,7,7,29,0,0,29
transformer,minor repair,7,7,7,0,0,7
xformer,major repair,7,7,5,0,0,5
xformer,major replacement,7,7,3,0,2,1
xformer,minor repair,7,7,125,0,0,125
yaw,major repair,7,7,15,0,0,15
yaw,major replacement,7,7,3,0,0,3
yaw,minor repair,7,7,340,0,0,340
blades,major repair,8,8,19,0,0,19
blades,major replacement,8,8,2,0,2,0
blades,minor repair,8,8,926,0,0,926
controls,major repair,8,8,107,0,0,107
controls,major replacement,8,8,2,0,1,1
controls,minor repair,8,8,626,0,0,626
electrical,major repair,8,8,34,0,0,34
electrical,major replacement,8,8,5,0,0,5
electrical,minor repair,8,8,689,0,0,689
gearbox,major repair,8,8,91,0,0,91
gearbox,major replacement,8,8,309,175,74,60
gearbox,minor repair,8,8,775,3,1,771
generator,major repair,8,8,621,0,1,620
generator,major replacement,8,8,90,27,36,27
generator,minor repair,8,8,913,0,0,913
heat_cool,major repair,8,8,14,0,0,14
heat_cool,minor repair,8,8,392,0,0,392
hub,major repair,8,8,72,0,0,72
hub,major replacement,8,8,3,0,3,0
hub,minor repair,8,8,352,0,0,352
main_bearing_failures,major repair,8,8,17,0,1,16
main_bearing_maintenance,major scheduled repair,8,8,61,0,0,61
main_bearing_maintenance,minor scheduled repair,8,8,254,0,0,254
oil,major repair,8,8,13,0,0,13
oil,minor repair,8,8,824,0,0,824
other,major repair,8,8,104,0,1,103
other,minor repair,8,8,1730,0,0,1730
pitch,major repair,8,8,322,0,0,322
pitch,major replacement,8,8,1,0,1,0
pitch,minor repair,8,8,1575,0,0,1575
power_supply,major repair,8,8,155,0,1,154
power_supply,major replacement,8,8,10,0,4,6
power_supply,minor repair,8,8,163,0,0,163
pump_motor,major repair,8,8,85,0,1,84
pump_motor,minor repair,8,8,625,0,0,625
relay,major repair,8,8,103,0,0,103
relay,major replacement,8,8,2,0,2,0
relay,minor repair,8,8,641,0,0,641
safety,major repair,8,8,8,0,0,8
safety,minor repair,8,8,679,0,0,679
sensors,major repair,8,8,152,0,0,152
sensors,minor repair,8,8,473,0,0,473
service_items,major repair,8,8,1,0,0,1
service_items,minor repair,8,8,224,0,0,224
tower_substructure,major repair,8,8,169,0,0,169
tower_substructure,minor repair,8,8,180,0,0,180
transformer,annual inspection,8,8,29,0,0,29
transformer,minor repair,8,8,9,0,0,9
xformer,major repair,8,8,7,0,0,7
xformer,major replacement,8,8,2,0,1,1
xformer,minor repair,8,8,112,0,0,112
yaw,major repair,8,8,12,0,0,12
yaw,major replacement,8,8,2,0,1,1
yaw,minor repair,8,8,335,0,0,335
blades,major repair,9,9,22,0,0,22
blades,major replacement,9,9,1,0,1,0
blades,minor repair,9,9,915,0,0,915
controls,major repair,9,9,90,0,1,89
controls,major replacement,9,9,2,0,2,0
controls,minor repair,9,9,683,0,0,683
electrical,major repair,9,9,25,0,0,25
electrical,major replacement,9,9,3,0,1,2
electrical,minor repair,9,9,709,0,0,709
gearbox,major repair,9,9,75,0,0,75
gearbox,major replacement,9,9,299,174,75,50
gearbox,minor repair,9,9,706,0,0,706
generator,major repair,9,9,638,0,0,638
generator,major replacement,9,9,93,26,33,34
generator,minor repair,9,9,960,0,0,960
heat_cool,major repair,9,9,8,0,0,8
heat_cool,minor repair,9,9,380,0,0,380
hub,major repair,9,9,63,0,0,63
hub,minor repair,9,9,314,0,1,313
main_bearing_failures,major repair,9,9,16,0,0,16
main_bearing_failures,major replacement,9,9,2,0,0,2
main_bearing_maintenance,major scheduled repair,9,9,61,0,0,61
main_bearing_maintenance,minor scheduled repair,9,9,247,0,0,247
oil,major repair,9,9,12,0,0,12
oil,minor repair,9,9,839,0,0,839
other,major repair,9,9,100,0,0,100
other,minor repair,9,9,1725,0,0,1725
pitch,major repair,9,9,347,0,0,347
pitch,major replacement,9,9,1,0,0,1
pitch,minor repair,9,9,1542,0,2,1540
power_supply,major repair,9,9,172,0,0,172
power_supply,major replacement,9,9,6,0,3,3
power_supply,minor repair,9,9,155,0,0,155
pump_motor,major repair,9,9,78,0,0,78
pump_motor,minor repair,9,9,548,0,0,548
relay,major repair,9,9,117,0,0,117
relay,major replacement,9,9,3,0,1,2
relay,minor repair,9,9,664,0,0,664
safety,major repair,9,9,5,0,0,5
safety,minor repair,9,9,675,0,0,675
sensors,major repair,9,9,165,0,0,165
sensors,minor repair,9,9,474,0,0,474
service_items,major repair,9,9,2,0,0,2
service_items,minor repair,9,9,206,0,0,206
tower_substructure,major repair,9,9,154,0,0,154
tower_substructure,minor repair,9,9,163,0,0,163
transformer,annual inspection,9,9,29,0,0,29
transformer,minor repair,9,9,8,0,0,8
xformer,major repair,9,9,8,0,0,8
xformer,major replacement,9,9,3,0,0,3
xformer,minor repair,9,9,109,0,0,109
yaw,major repair,9,9,9,0,0,9
yaw,major replacement,9,9,2,0,0,2
yaw,minor repair,9,9,322,0,0,322
blades,major repair,10,10,20,0,0,20
blades,major replacement,10,10,1,0,1,0
blades,minor repair,10,10,888,0,0,888
controls,major repair,10,10,109,0,0,109
controls,major replacement,10,10,1,0,0,1
controls,minor repair,10,10,636,0,0,636
electrical,major repair,10,10,35,0,0,35
electrical,major replacement,10,10,4,0,2,2
electrical,minor repair,10,10,768,0,0,768
gearbox,major repair,10,10,79,0,0,79
gearbox,major replacement,10,10,287,162,72,53
gearbox,minor repair,10,10,774,1,0,773
generator,major repair,10,10,630,0,0,630
generator,major replacement,10,10,89,27,34,28
generator,minor repair,10,10,982,0,1,981
heat_cool,major repair,10,10,10,0,0,10
heat_cool,minor repair,10,10,344,0,0,344
hub,major repair,10,10,66,0,0,66
hub,major replacement,10,10,3,0,1,2
hub,minor repair,10,10,327,0,0,327
main_bearing_failures,major repair,10,10,12,0,0,12
main_bearing_maintenance,major scheduled repair,10,10,61,0,0,61
main_bearing_maintenance,minor scheduled repair,10,10,251,0,0,251
oil,major repair,10,10,10,0,0,10
oil,minor repair,10,10,804,0,0,804
other,major repair,10,10,77,0,0,77
other,major replacement,10,10,4,0,2,2
other,minor repair,10,10,1753,0,0,1753
pitch,major repair,10,10,331,0,0,331
pitch,major replacement,10,10,2,0,1,1
pitch,minor repair,10,10,1627,0,0,1627
power_supply,major repair,10,10,159,0,0,159
power_supply,major replacement,10,10,7,1,4,2
power_supply,minor repair,10,10,145,0,0,145
pump_motor,major repair,10,10,94,0,0,94
pump_motor,minor repair,10,10,525,0,0,525
relay,major repair,10,10,119,0,0,119
relay,major replacement,10,10,2,0,0,2
relay,minor repair,10,10,674,0,0,674
safety,major repair,10,10,11,0,0,11
safety,minor repair,10,10,683,0,0,683
sensors,major repair,10,10,131,0,0,131
sensors,minor repair,10,10,483,0,0,483
service_items,minor repair,10,10,197,0,1,196
tower_substructure,major repair,10,10,173,0,0,173
tower_substructure,minor repair,10,10,164,0,0,164
transformer,annual inspection,10,10,29,0,0,29
transformer,minor repair,10,10,5,0,0,5
xformer,major repair,10,10,5,0,0,5
xformer,major replacement,10,10,4,0,2,2
xformer,minor repair,10,10,118,0,0,118
yaw,major repair,10,10,13,0,0,13
yaw,major replacement,10,10,1,0,1,0
yaw,minor repair,10,10,363,0,0,363
blades,major repair,11,11,20,0,0,20
blades,major replacement,11,11,3,0,1,2
blades,minor repair,11,11,926,0,0,926
controls,major repair,11,11,105,0,0,105
controls,major replacement,11,11,1,0,1,0
controls,minor repair,11,11,648,0,0,648
electrical,major repair,11,11,34,0,0,34
electrical,major replacement,11,11,1,0,1,0
electrical,minor repair,11,11,748,0,0,748
gearbox,major repair,11,11,79,0,0,79
gearbox,major replacement,11,11,320,196,69,55
gearbox,minor repair,11,11,815,1,1,813
generator,major repair,11,11,608,0,0,608
generator,major replacement,11,11,101,22,39,40
generator,minor repair,11,11,934,0,0,934
heat_cool,major repair,11,11,14,0,0,14
heat_cool,minor repair,11,11,339,0,0,339
hub,major repair,11,11,69,0,0,69
hub,minor repair,11,11,356,0,0,356
main_bearing_failures,major repair,11,11,18,0,0,18
main_bearing_maintenance,major scheduled repair,11,11,61,0,0,61
main_bearing_maintenance,minor scheduled repair,11,11,251,0,0,251
oil,major repair,11,11,17,0,0,17
oil,minor repair,11,11,817,0,0,817
other,major repair,11,11,96,0,0,96
other,major replacement,11,11,3,0,1,2
other,minor repair,11,11,1613,0,0,1613
pitch,major repair,11,11,315,0,0,315
pitch,major replacement,11,11,2,0,2,0
pitch,minor repair,11,11,1563,0,0,1563
power_supply,major repair,11,11,173,0,0,173
power_supply,major replacement,11,11,12,0,8,4
power_supply,minor repair,11,11,148,0,0,148
pump_motor,major repair,11,11,80,0,0,80
pump_motor,minor repair,11,11,520,0,0,520
relay,major repair,11,11,111,0,0,111
relay,major replacement,11,11,3,0,3,0
relay,minor repair,11,11,644,0,0,644
safety,major repair,11,11,6,0,0,6
safety,minor repair,11,11,719,0,0,719
sensors,major repair,11,11,144,0,0,144
sensors,minor repair,11,11,492,0,0,492
service_items,major repair,11,11,1,0,0,1
service_items,minor repair,11,11,235,0,0,235
tower_substructure,major repair,11,11,164,0,0,164
tower_substructure,minor repair,11,11,161,0,0,161
transformer,annual inspection,11,11,29,0,0,29
transformer,major repair,11,11,1,0,0,1
transformer,minor repair,11,11,8,0,0,8
xformer,major repair,11,11,8,0,0,8
xformer,major replacement,11,11,1,0,0,1
xformer,minor repair,11,11,107,0,0,107
yaw,major repair,11,11,16,0,0,16
yaw,major replacement,11,11,2,0,2,0
yaw,minor repair,11,11,335,0,0,335
blades,major repair,12,12,21,0,0,21
blades,major replacement,12,12,2,0,0,2
blades,minor repair,12,12,884,0,0,884
controls,major repair,12,12,83,0,0,83
controls,major replacement,12,12,3,0,2,1
controls,minor repair,12,12,653,0,0,653
electrical,major repair,12,12,31,0,0,31
electrical,major replacement,12,12,6,0,4,2
electrical,minor repair,12,12,738,0,0,738
gearbox,major repair,12,12,81,0,0,81
gearbox,major replacement,12,12,311,191,68,52
gearbox,minor repair,12,12,775,0,0,775
generator,major repair,12,12,600,1,1,598
generator,major replacement,12,12,111,26,53,32
generator,minor repair,12,12,965,0,0,965
heat_cool,major repair,12,12,16,0,0,16
heat_cool,minor repair,12,12,366,0,0,366
hub,major repair,12,12,70,0,0,70
hub,major replacement,12,12,3,0,1,2
hub,minor repair,12,12,342,0,0,342
main_bearing_failures,major repair,12,12,22,0,0,22
main_bearing_failures,major replacement,12,12,2,0,0,2
main_bearing_maintenance,major scheduled repair,12,12,61,0,0,61
main_bearing_maintenance,minor scheduled repair,12,12,248,0,0,248
oil,major repair,12,12,13,0,0,13
oil,minor repair,12,12,859,0,0,859
other,major repair,12,12,95,0,0,95
other,major replacement,12,12,1,0,0,1
other,minor repair,12,12,1694,0,0,1694
pitch,major repair,12,12,327,0,0,327
pitch,major replacement,12,12,3,0,1,2
pitch,minor repair,12,12,1615,0,0,1615
power_supply,major repair,12,12,150,0,0,150
power_supply,major replacement,12,12,7,0,3,4
power_supply,minor repair,12,12,130,0,0,130
pump_motor,major repair,12,12,78,0,0,78
pump_motor,minor repair,12,12,542,0,0,542
relay,major repair,12,12,117,0,0,117
relay,major replacement,12,12,3,0,3,0
relay,minor repair,12,12,645,0,0,645
safety,major repair,12,12,10,0,0,10
safety,minor repair,12,12,696,0,0,696
sensors,major repair,12,12,110,0,0,110
sensors,minor repair,12,12,450,0,0,450
service_items,major repair,12,12,4,0,0,4
service_items,minor repair,12,12,220,0,0,220
tower_substructure,major repair,12,12,185,0,1,184
tower_substructure,minor repair,12,12,179,0,0,179
transformer,annual inspection,12,12,29,0,0,29
transformer,minor repair,12,12,4,0,0,4
xformer,major repair,12,12,8,0,0,8
xformer,major replacement,12,12,4,0,3,1
xformer,minor repair,12,12,94,0,0,94
yaw,major repair,12,12,9,0,0,9
yaw,major replacement,12,12,4,0,2,2
