subassembly,task,run,random_seed,total_requests,canceled_requests,incomplete_requests,completed_requests
array cable,none,1,1,1,0,0,1
blades,major repair,1,1,24,0,0,24
blades,major replacement,1,1,3,0,2,1
blades,minor repair,1,1,916,0,0,916
controls,major repair,1,1,93,0,0,93
controls,minor repair,1,1,679,0,0,679
electrical,major repair,1,1,34,0,0,34
electrical,major replacement,1,1,4,0,2,2
electrical,minor repair,1,1,698,0,0,698
gearbox,major repair,1,1,69,0,0,69
gearbox,major replacement,1,1,316,185,81,50
gearbox,minor repair,1,1,755,1,0,754
generator,major repair,1,1,668,0,0,668
generator,major replacement,1,1,89,23,29,37
generator,minor repair,1,1,1029,0,0,1029
heat_cool,major repair,1,1,12,0,0,12
heat_cool,minor repair,1,1,323,0,0,323
hub,major repair,1,1,55,0,0,55
hub,major replacement,1,1,4,0,1,3
hub,minor repair,1,1,357,0,0,357
main_bearing_failures,major replacement,1,1,6,0,0,6
main_bearing_maintenance,minor scheduled repair,1,1,1770,0,0,1770
oil,major repair,1,1,18,0,0,18
oil,minor repair,1,1,845,0,0,845
other,major repair,1,1,110,0,0,110
other,major replacement,1,1,2,0,1,1
other,minor repair,1,1,1701,0,0,1701
pitch,major repair,1,1,322,0,0,322
pitch,minor repair,1,1,1593,0,1,1592
power_supply,major repair,1,1,150,0,0,150
power_supply,major replacement,1,1,12,0,6,6
power_supply,minor repair,1,1,146,0,0,146
pump_motor,major repair,1,1,71,0,0,71
pump_motor,minor repair,1,1,540,0,1,539
relay,major repair,1,1,110,0,0,110
relay,major replacement,1,1,3,0,1,2
relay,minor repair,1,1,647,0,0,647
safety,major repair,1,1,6,0,0,6
safety,minor repair,1,1,623,0,0,623
sensors,major repair,1,1,136,0,0,136
sensors,minor repair,1,1,446,0,0,446
service_items,major repair,1,1,3,0,0,3
service_items,minor repair,1,1,218,0,0,218
tower_substructure,major repair,1,1,163,0,0,163
tower_substructure,minor repair,1,1,167,0,0,167
transformer,annual inspection,1,1,29,0,0,29
transformer,minor repair,1,1,6,0,0,6
xformer,major repair,1,1,6,0,0,6
xformer,major replacement,1,1,2,0,1,1
xformer,minor repair,1,1,116,0,0,116
yaw,major repair,1,1,14,0,0,14
yaw,major replacement,1,1,2,0,1,1
yaw,minor repair,1,1,315,0,0,315
blades,major repair,2,2,19,0,0,19
blades,minor repair,2,2,852,0,0,852
controls,major repair,2,2,102,0,0,102
controls,major replacement,2,2,2,0,0,2
controls,minor repair,2,2,633,0,0,633
electrical,major repair,2,2,32,0,0,32
electrical,major replacement,2,2,7,0,6,1
electrical,minor repair,2,2,745,0,0,745
gearbox,major repair,2,2,68,1,0,67
gearbox,major replacement,2,2,295,162,82,51
gearbox,minor repair,2,2,744,0,0,744
generator,major repair,2,2,644,0,0,644
generator,major replacement,2,2,91,17,37,37
generator,minor repair,2,2,935,0,0,935
heat_cool,major repair,2,2,10,0,0,10
heat_cool,minor repair,2,2,356,0,0,356
hub,major repair,2,2,82,0,0,82
hub,major replacement,2,2,2,0,1,1
hub,minor repair,2,2,335,0,0,335
main_bearing_failures,major replacement,2,2,4,0,0,4
main_bearing_maintenance,minor scheduled repair,2,2,1771,0,0,1771
oil,major repair,2,2,14,0,0,14
oil,minor repair,2,2,815,0,0,815
other,major repair,2,2,92,0,0,92
other,major replacement,2,2,1,0,0,1
other,minor repair,2,2,1713,0,0,1713
pitch,major repair,2,2,345,0,0,345
pitch,major replacement,2,2,1,0,1,0
pitch,minor repair,2,2,1539,0,0,1539
power_supply,major repair,2,2,175,0,0,175
power_supply,major replacement,2,2,11,0,6,5
power_supply,minor repair,2,2,147,0,0,147
pump_motor,major repair,2,2,88,0,0,88
pump_motor,minor repair,2,2,519,0,0,519
relay,major repair,2,2,104,0,0,104
relay,major replacement,2,2,1,0,0,1
relay,minor repair,2,2,656,0,0,656
safety,major repair,2,2,7,0,0,7
safety,minor repair,2,2,720,0,0,720
sensors,major repair,2,2,127,0,0,127
sensors,minor repair,2,2,469,0,0,469
service_items,major repair,2,2,2,0,0,2
service_items,minor repair,2,2,215,0,0,215
tower_substructure,major repair,2,2,176,0,0,176
tower_substructure,minor repair,2,2,165,0,0,165
transformer,annual inspection,2,2,29,0,0,29
transformer,minor repair,2,2,9,0,0,9
xformer,major repair,2,2,5,0,0,5
xformer,major replacement,2,2,2,0,1,1
xformer,minor repair,2,2,122,0,0,122
yaw,major repair,2,2,12,0,0,12
yaw,major replacement,2,2,3,0,0,3
yaw,minor repair,2,2,328,0,1,327
blades,major repair,3,3,19,0,0,19
blades,major replacement,3,3,2,0,1,1
blades,minor repair,3,3,903,0,0,903
controls,major repair,3,3,85,0,0,85
controls,major replacement,3,3,3,0,1,2
controls,minor repair,3,3,666,0,0,666
electrical,major repair,3,3,42,0,0,42
electrical,major replacement,3,3,1,0,1,0
electrical,minor repair,3,3,735,0,0,735
gearbox,major repair,3,3,64,0,0,64
gearbox,major replacement,3,3,292,167,77,48
gearbox,minor repair,3,3,797,0,0,797
generator,major repair,3,3,655,0,0,655
generator,major replacement,3,3,92,16,34,42
generator,minor repair,3,3,958,0,1,957
heat_cool,major repair,3,3,9,0,0,9
heat_cool,minor repair,3,3,378,0,0,378
hub,major repair,3,3,80,0,0,80
hub,major replacement,3,3,1,0,1,0
hub,minor repair,3,3,388,0,0,388
main_bearing_failures,major replacement,3,3,14,0,1,13
main_bearing_maintenance,minor scheduled repair,3,3,1770,0,0,1770
oil,major repair,3,3,14,0,0,14
oil,minor repair,3,3,819,0,0,819
other,major repair,3,3,94,0,0,94
other,major replacement,3,3,3,0,1,2
other,minor repair,3,3,1741,0,0,1741
pitch,major repair,3,3,337,0,0,337
pitch,major replacement,3,3,4,0,2,2
pitch,minor repair,3,3,1563,0,0,1563
power_supply,major repair,3,3,168,0,0,168
power_supply,major replacement,3,3,14,0,8,6
power_supply,minor repair,3,3,153,0,0,153
pump_motor,major repair,3,3,75,0,0,75
pump_motor,minor repair,3,3,494,0,0,494
relay,major repair,3,3,116,0,0,116
relay,major replacement,3,3,4,0,1,3
relay,minor repair,3,3,680,0,0,680
safety,major repair,3,3,11,0,0,11
safety,minor repair,3,3,682,0,0,682
sensors,major repair,3,3,137,0,0,137
sensors,minor repair,3,3,504,0,0,504
service_items,major repair,3,3,1,0,0,1
service_items,minor repair,3,3,224,0,0,224
tower_substructure,major repair,3,3,169,0,0,169
tower_substructure,minor repair,3,3,165,0,0,165
transformer,annual inspection,3,3,29,0,0,29
transformer,minor repair,3,3,7,0,0,7
xformer,major repair,3,3,8,0,0,8
xformer,major replacement,3,3,2,0,1,1
xformer,minor repair,3,3,110,0,0,110
yaw,major repair,3,3,13,0,0,13
yaw,minor repair,3,3,314,0,0,314
blades,major repair,4,4,12,0,0,12
blades,major replacement,4,4,3,0,1,2
blades,minor repair,4,4,870,0,0,870
controls,major repair,4,4,113,0,0,113
controls,major replacement,4,4,3,0,3,0
controls,minor repair,4,4,666,0,0,666
electrical,major repair,4,4,31,0,0,31
electrical,major replacement,4,4,6,0,4,2
electrical,minor repair,4,4,684,0,0,684
gearbox,major repair,4,4,84,0,0,84
gearbox,major replacement,4,4,306,185,72,49
gearbox,minor repair,4,4,729,0,0,729
generator,major repair,4,4,633,0,0,633
generator,major replacement,4,4,98,22,36,40
generator,minor repair,4,4,997,1,1,995
heat_cool,major repair,4,4,13,0,0,13
heat_cool,minor repair,4,4,343,0,0,343
hub,major repair,4,4,76,0,0,76
hub,major replacement,4,4,6,0,5,1
hub,minor repair,4,4,322,0,0,322
main_bearing_failures,major replacement,4,4,7,0,0,7
main_bearing_maintenance,minor scheduled repair,4,4,1771,0,0,1771
oil,major repair,4,4,15,0,0,15
oil,minor repair,4,4,830,0,0,830
other,major repair,4,4,85,0,0,85
other,major replacement,4,4,2,0,0,2
other,minor repair,4,4,1743,0,0,1743
pitch,major repair,4,4,335,0,0,335
pitch,major replacement,4,4,1,0,0,1
pitch,minor repair,4,4,1455,0,1,1454
power_supply,major repair,4,4,156,0,0,156
power_supply,major replacement,4,4,15,0,8,7
power_supply,minor repair,4,4,149,0,0,149
pump_motor,major repair,4,4,78,0,0,78
pump_motor,minor repair,4,4,533,0,0,533
relay,major repair,4,4,118,0,0,118
relay,major replacement,4,4,2,0,1,1
relay,minor repair,4,4,684,0,0,684
safety,major repair,4,4,8,0,0,8
safety,minor repair,4,4,683,0,0,683
sensors,major repair,4,4,156,0,0,156
sensors,minor repair,4,4,505,0,0,505
service_items,major repair,4,4,1,0,0,1
service_items,minor repair,4,4,239,0,0,239
tower_substructure,major repair,4,4,142,0,0,142
tower_substructure,minor repair,4,4,159,0,0,159
transformer,annual inspection,4,4,29,0,0,29
transformer,minor repair,4,4,6,0,0,6
xformer,major repair,4,4,6,0,0,6
xformer,minor repair,4,4,107,0,0,107
yaw,major repair,4,4,12,0,0,12
yaw,major replacement,4,4,2,0,2,0
yaw,minor repair,4,4,324,0,0,324
blades,major repair,5,5,26,0,0,26
blades,major replacement,5,5,2,0,1,1
blades,minor repair,5,5,927,0,0,927
controls,major repair,5,5,97,0,0,97
controls,major replacement,5,5,2,0,2,0
controls,minor repair,5,5,659,0,0,659
electrical,major repair,5,5,31,0,0,31
electrical,major replacement,5,5,5,0,1,4
electrical,minor repair,5,5,745,0,1,744
gearbox,major repair,5,5,80,0,0,80
gearbox,major replacement,5,5,270,151,66,53
gearbox,minor repair,5,5,738,2,0,736
generator,major repair,5,5,678,0,1,677
generator,major replacement,5,5,94,25,41,28
generator,minor repair,5,5,1014,0,0,1014
heat_cool,major repair,5,5,8,0,0,8
heat_cool,minor repair,5,5,362,0,0,362
hub,major repair,5,5,73,0,0,73
hub,major replacement,5,5,1,0,1,0
hub,minor repair,5,5,345,0,0,345
main_bearing_failures,major replacement,5,5,8,0,0,8
main_bearing_maintenance,minor scheduled repair,5,5,1773,0,0,1773
oil,major repair,5,5,17,0,0,17
oil,minor repair,5,5,799,0,0,799
other,major repair,5,5,75,0,0,75
other,major replacement,5,5,2,0,0,2
other,minor repair,5,5,1706,0,0,1706
pitch,major repair,5,5,330,0,0,330
pitch,major replacement,5,5,1,0,0,1
pitch,minor repair,5,5,1573,0,0,1573
power_supply,major repair,5,5,162,0,0,162
power_supply,major replacement,5,5,12,0,7,5
power_supply,minor repair,5,5,157,0,0,157
pump_motor,major repair,5,5,85,0,0,85
pump_motor,minor repair,5,5,559,0,0,559
relay,major repair,5,5,116,0,0,116
relay,major replacement,5,5,5,0,2,3
relay,minor repair,5,5,638,0,1,637
safety,major repair,5,5,6,0,0,6
safety,minor repair,5,5,683,0,0,683
sensors,major repair,5,5,114,0,0,114
sensors,minor repair,5,5,515,0,0,515
service_items,major repair,5,5,4,0,0,4
service_items,minor repair,5,5,220,0,0,220
tower_substructure,major repair,5,5,154,0,0,154
tower_substructure,minor repair,5,5,173,0,0,173
transformer,annual inspection,5,5,29,0,0,29
transformer,minor repair,5,5,3,0,0,3
xformer,major repair,5,5,7,0,0,7
xformer,major replacement,5,5,5,0,2,3
xformer,minor repair,5,5,102,0,0,102
yaw,major repair,5,5,11,0,0,11
yaw,major replacement,5,5,2,0,2,0
yaw,minor repair,5,5,325,0,0,325
blades,major repair,6,6,11,0,0,11
blades,major replacement,6,6,3,0,3,0
blades,minor repair,6,6,887,0,0,887
controls,major repair,6,6,83,0,0,83
controls,major replacement,6,6,2,0,1,1
controls,minor repair,6,6,686,0,0,686
electrical,major repair,6,6,38,0,0,38
electrical,major replacement,6,6,5,0,3,2
electrical,minor repair,6,6,733,0,0,733
gearbox,major repair,6,6,70,0,0,70
gearbox,major replacement,6,6,310,185,70,55
gearbox,minor repair,6,6,740,0,0,740
generator,major repair,6,6,634,0,0,634
generator,major replacement,6,6,110,33,45,32
generator,minor repair,6,6,941,0,0,941
heat_cool,major repair,6,6,12,0,0,12
heat_cool,minor repair,6,6,379,0,0,379
hub,major repair,6,6,64,0,0,64
hub,major replacement,6,6,2,0,2,0
hub,minor repair,6,6,337,0,1,336
main_bearing_failures,major replacement,6,6,8,0,0,8
main_bearing_maintenance,minor scheduled repair,6,6,1770,0,0,1770
oil,major repair,6,6,12,0,0,12
oil,minor repair,6,6,868,0,0,868
other,major repair,6,6,68,0,0,68
other,minor repair,6,6,1675,0,0,1675
pitch,major repair,6,6,352,0,0,352
pitch,major replacement,6,6,1,0,1,0
pitch,minor repair,6,6,1568,0,0,1568
power_supply,major repair,6,6,166,0,0,166
power_supply,major replacement,6,6,16,1,7,8
power_supply,minor repair,6,6,141,0,0,141
pump_motor,major repair,6,6,90,0,0,90
pump_motor,minor repair,6,6,530,0,0,530
relay,major repair,6,6,104,0,0,104
relay,minor repair,6,6,604,0,0,604
safety,major repair,6,6,11,0,0,11
safety,minor repair,6,6,666,0,0,666
sensors,major repair,6,6,124,0,0,124
sensors,minor repair,6,6,465,0,0,465
service_items,major repair,6,6,4,0,0,4
service_items,minor repair,6,6,229,0,0,229
tower_substructure,major repair,6,6,160,0,0,160
tower_substructure,minor repair,6,6,144,0,0,144
transformer,annual inspection,6,6,29,0,0,29
transformer,major repair,6,6,2,0,0,2
transformer,minor repair,6,6,9,0,0,9
xformer,major repair,6,6,2,0,0,2
xformer,major replacement,6,6,4,0,2,2
xformer,minor repair,6,6,111,0,0,111
yaw,major repair,6,6,20,0,0,20
